branch_id;serie;emission_date;weight;weight_m3;weight_charged;m3;shipping_value;tax_amount;total_value;type_transportation;lot;origin_branch_id;recipient_branch_id;calculation_branch_id;debit_branch_id;shipping_table_order;shipping_table;shipping_type;insurance;insurance_contract;delivery_time;doct_blocked;sender_customer_id;recipient_customer_id;consignee_customer_id;debtor_customer_id;customer_calculation_id;delivery_route_id;delivery_date;cte_protocol;cte_key;cte_situation;cte_sefaz_return;cost_center_id;bill
5;15;2022-07-01 05:45:36;32;52;33,700000;20,210000;2058.75; 20.59 ; 2079.34 ;FOB;10;10;25;25;25;2;1;AEREO;Não Averbado;;2024-02-27;0;191;239;;239;239;1;2024-03-04;737621264;51202272908126500014355153888197850108424444;Autorizado;Autorizado;1;
5;13;2022-12-07 20:38:24;22;42;16,800000;49,870000;24248.66; 242.49 ; 24491.15 ;FOB;19;18;2;2;2;3;1;RODOVIARIO;Averbado;772553;2024-02-25;0;502;777;;777;777;1;2024-02-21;504956532;29202212290812650001435513757227240108863333;Aguardando retorno da Sefaz;Autorizado;1;
23;14;2024-01-04 09:36:00;25;41;13,360000;32,010000;25289.28; 758.68 ; 26047.96 ;CIF;78;11;4;11;11;3;1;RODOVIARIO;Averbado;1087781;2024-02-29;0;307;584;;307;307;1;2024-02-14;584497370;50202412908126500014355149329318530108803333;Aguardando retorno da Sefaz;Autorizado;1;
10;10;2022-08-17 20:38:24;39;46;48,540000;18,530000;20786.14; 207.86 ; 20994 ;CIF;67;23;4;23;23;2;1;RODOVIARIO;Averbado;2016074;2024-02-25;0;691;41;;691;691;1;2024-02-23;604377334;49202282908126500014355108793622190108343333;Aguardando retorno da Sefaz;Autorizado;1;
20;11;2022-04-29 23:31:12;31;44;19,110000;20,270000;30171.04; 301.71 ; 30472.75 ;CIF;65;13;12;13;13;1;1;AEREO;Não Averbado;;2024-02-26;0;564;114;;564;564;1;;468498439;48202242908126500014355113855341390108850000;Aguardando retorno da Sefaz;Autorizado;1;
15;10;2023-11-06 01:26:24;15;6;7,810000;39,850000;14624.47; 438.73 ; 15063.2 ;FOB;66;12;19;19;19;1;1;AEREO;Não Averbado;;2024-02-27;0;782;540;;540;540;1;2024-02-26;691175626;19202311290812650001435510557451593010831222;Aguardando retorno da Sefaz;Autorizado;1;
7;15;2022-02-09 06:00:00;36;19;25,910000;25,430000;35227.77; 1056.83 ; 36284.6 ;CIF;31;18;2;18;18;2;1;RODOVIARIO;Não Averbado;;2024-03-01;0;542;836;;542;542;1;;587383396;49202222908126500014355154905486460108974444;Autorizado;Autorizado;1;
2;15;2023-09-16 16:19:12;12;25;35,610000;33,240000;21512.02; 215.12 ; 21727.14 ;CIF;48;6;2;6;6;2;1;RODOVIARIO;Averbado;1854843;2024-02-24;0;627;416;;627;627;1;2024-03-03;187918410;38202392908126500014355158150952370108843333;Autorizado;Autorizado;1;
5;15;2023-04-17 00:28:48;19;31;5,330000;49,910000;9184.26; 91.84 ; 9276.1 ;CIF;56;17;8;17;17;1;1;RODOVIARIO;Averbado;1029612;2024-02-15;0;73;782;;73;73;1;2024-02-25;786008019;23202342908126500014355152211067060108401111;Aguardando retorno da Sefaz;Autorizado;1;
17;10;2023-12-07 04:04:48;31;54;42,540000;8,190000;620.44; 6.2 ; 626.64 ;FOB;93;10;4;4;4;3;1;AEREO;Averbado;1232022;2024-02-23;0;928;553;;553;553;1;;942002521;19202312290812650001435510932273730108768888;Aguardando retorno da Sefaz;Autorizado;1;
4;14;2022-02-01 13:55:12;30;43;42,710000;21,330000;23828.91; 238.29 ; 24067.2 ;CIF;3;16;19;16;16;2;1;AEREO;Não Averbado;;2024-02-18;0;44;843;;44;44;1;;339753357;52202222908126500014355147464350701081122222;Rejeitado;Schema Invalido;1;
12;13;2022-05-06 19:26:24;24;8;10,170000;41,710000;30190.57; 603.81 ; 30794.38 ;CIF;45;10;9;10;10;2;1;RODOVIARIO;Averbado;2386660;2024-02-16;0;294;848;;294;294;1;;763330121;23202252908126500014355133669360440108366666;Rejeitado;Schema Invalido;1;
19;15;2022-05-30 22:33:36;11;35;27,800000;18,360000;2366.57; 23.67 ; 2390.24 ;CIF;28;21;18;21;21;1;1;AEREO;Não Averbado;;2024-02-14;0;563;221;;563;563;1;2024-02-28;517814427;24202252908126500014355158926359310108125555;Rejeitado;Schema Invalido;1;
16;14;2023-06-08 19:26:24;49;46;29,340000;27,960000;10312.47; 309.37 ; 10621.84 ;CIF;30;6;13;6;6;1;1;RODOVIARIO;Não Averbado;;2024-03-03;0;555;447;;555;555;1;2024-02-26;228727822;39202362908126500014355142378110230108156666;Aguardando retorno da Sefaz;Autorizado;1;
5;10;2023-09-15 15:36:00;19;39;1,100000;16,720000;32070.22; 320.7 ; 32390.92 ;FOB;18;6;10;10;10;1;1;AEREO;Averbado;2080337;2024-02-14;0;886;670;;670;670;1;;586779185;50202392908126500014355105077269400108834444;Rejeitado;Schema Invalido;1;
8;11;2023-09-21 14:52:48;14;54;31,170000;8,150000;3827.12; 114.81 ; 3941.93 ;CIF;65;3;18;3;3;2;1;RODOVIARIO;Averbado;1618315;2024-02-22;0;360;209;;360;360;1;;139191165;49202392908126500014355119879335300108539999;Aguardando retorno da Sefaz;Autorizado;1;
18;13;2022-10-10 09:21:36;43;14;36,930000;41,320000;10333.19; 206.66 ; 10539.85 ;CIF;35;25;24;25;25;1;1;AEREO;Averbado;732359;2024-03-05;0;863;413;;863;863;1;;904555137;51202210290812650001435513451835883010823333;Aguardando retorno da Sefaz;Autorizado;1;
18;15;2023-01-09 00:28:48;38;8;51,750000;33,610000;10828.28; 324.85 ; 11153.13 ;FOB;66;8;9;9;9;1;1;RODOVIARIO;Averbado;121246;2024-02-16;0;566;467;;467;467;1;;592683103;20202312908126500014355155536588110108285555;Rejeitado;Schema Invalido;1;
24;12;2023-06-20 22:19:12;24;11;21,210000;36,000000;9725.11; 291.75 ; 10016.86 ;FOB;53;25;20;20;20;3;1;RODOVIARIO;Não Averbado;;2024-02-17;0;935;213;;213;213;1;;220147776;18202362908126500014355123485149910108727777;Aguardando retorno da Sefaz;Autorizado;1;
24;13;2023-01-27 10:04:48;50;48;28,620000;47,250000;14917.94; 447.54 ; 15365.48 ;FOB;75;4;5;5;5;2;1;AEREO;Não Averbado;;2024-02-16;0;861;703;;703;703;1;2024-02-22;327759795;13202312908126500014355132238210670108243333;Autorizado;Autorizado;1;
20;13;2022-03-24 04:19:12;51;27;30,310000;19,750000;30894.9; 308.95 ; 31203.85 ;CIF;57;13;18;13;13;2;1;RODOVIARIO;Averbado;2506798;2024-02-23;0;541;419;;541;541;1;2024-02-27;229598608;35202232908126500014355131944700501086788888;Aguardando retorno da Sefaz;Autorizado;1;
13;12;2022-10-09 23:16:48;50;23;42,850000;11,840000;2913.47; 58.27 ; 2971.74 ;CIF;32;5;23;5;5;1;1;AEREO;Averbado;502006;2024-02-22;0;485;582;;485;485;1;;689832510;47202210290812650001435512465743650108584444;Aguardando retorno da Sefaz;Autorizado;1;
17;13;2023-10-20 21:36:00;12;24;30,990000;42,770000;13323.92; 133.24 ; 13457.16 ;FOB;50;23;1;1;1;2;1;RODOVIARIO;Não Averbado;;2024-02-18;0;448;396;;396;396;1;;600057204;38202310290812650001435513875450569010859777;Aguardando retorno da Sefaz;Autorizado;1;
16;11;2023-09-20 18:43:12;27;34;28,140000;11,010000;8810.44; 176.21 ; 8986.65 ;FOB;62;5;7;7;7;3;1;AEREO;Averbado;1564837;2024-02-15;0;234;660;;660;660;1;2024-03-02;926813025;38202392908126500014355113855958670108847777;Rejeitado;Schema Invalido;1;
24;12;2022-06-01 16:33:36;28;37;16,620000;29,900000;33879; 1016.37 ; 34895.37 ;CIF;65;20;17;20;20;1;1;AEREO;Averbado;1424581;2024-02-28;0;783;212;;783;783;1;;584554567;38202262908126500014355122035866440108992222;Autorizado;Autorizado;1;
18;13;2022-04-03 15:50:24;19;40;20,630000;28,480000;8778.72; 87.79 ; 8866.51 ;FOB;23;4;5;5;5;2;1;AEREO;Não Averbado;;2024-02-17;0;830;326;;326;326;1;2024-02-22;715502773;18202242908126500014355134322411080108673333;Rejeitado;Schema Invalido;1;
19;11;2023-01-30 12:43:12;39;40;27,550000;29,120000;24295.95; 728.88 ; 25024.83 ;FOB;66;4;5;5;5;1;1;RODOVIARIO;Não Averbado;;2024-02-16;0;334;989;;989;989;1;2024-02-26;733690106;50202312908126500014355112151413470108351111;Aguardando retorno da Sefaz;Autorizado;1;
15;10;2023-01-29 06:43:12;42;23;12,900000;38,850000;3147.57; 94.43 ; 3242 ;CIF;67;2;19;2;2;1;1;RODOVIARIO;Averbado;917343;2024-02-19;0;410;899;;410;410;1;2024-03-02;928027923;49202312908126500014355105707270810108955555;Aguardando retorno da Sefaz;Autorizado;1;
1;15;2022-02-07 11:02:24;51;5;36,340000;32,510000;16279.59; 162.8 ; 16442.39 ;CIF;75;14;10;14;14;2;1;AEREO;Não Averbado;;2024-02-28;0;343;844;;343;343;1;;167457226;20202222908126500014355155851324910108305555;Autorizado;Autorizado;1;
14;15;2023-09-09 05:31:12;5;43;19,860000;40,440000;9624.87; 192.5 ; 9817.37 ;CIF;71;22;11;22;22;3;1;AEREO;Averbado;1922287;2024-02-14;0;267;517;;267;267;1;;471278886;31202392908126500014355158907323800108807777;Aguardando retorno da Sefaz;Autorizado;1;
22;12;2022-04-27 09:50:24;45;47;49,600000;34,950000;2994.42; 89.83 ; 3084.25 ;CIF;20;20;4;20;20;1;1;AEREO;Averbado;1334090;2024-02-16;0;381;360;;381;381;1;;256819479;39202242908126500014355128086492580108861111;Rejeitado;Schema Invalido;1;
7;13;2023-08-14 15:07:12;54;15;45,030000;52,000000;14841.79; 445.25 ; 15287.04 ;FOB;30;15;19;19;19;3;1;AEREO;Não Averbado;;2024-02-25;0;146;835;;835;835;1;;231852701;13202382908126500014355138105142040108323333;Autorizado;Autorizado;1;
23;15;2022-08-09 12:57:36;54;24;26,180000;4,170000;30101.89; 602.04 ; 30703.93 ;CIF;67;3;8;3;3;3;1;AEREO;Averbado;389981;2024-02-20;0;585;334;;585;585;1;;711637899;27202282908126500014355152207440950108599999;Aguardando retorno da Sefaz;Autorizado;1;
5;10;2022-07-31 04:48:00;19;24;45,210000;54,870000;27952.09; 559.04 ; 28511.13 ;CIF;2;18;22;18;18;3;1;AEREO;Averbado;952392;2024-02-16;0;838;697;;838;838;1;;355516052;48202272908126500014355101590911690108849999;Rejeitado;Schema Invalido;1;
16;15;2023-05-20 03:21:36;7;40;43,780000;30,390000;33250.57; 997.52 ; 34248.09 ;FOB;11;4;19;19;19;3;1;AEREO;Averbado;822293;2024-03-01;0;336;60;;60;60;1;;555432463;24202352908126500014355154742126120108146666;Aguardando retorno da Sefaz;Autorizado;1;
22;11;2023-07-30 23:45:36;54;22;1,980000;33,110000;24237.41; 727.12 ; 24964.53 ;CIF;86;18;18;18;18;3;1;AEREO;Averbado;1188590;2024-02-18;0;816;464;;816;816;1;2024-02-28;429040654;41202372908126500014355111214550101084466666;Aguardando retorno da Sefaz;Autorizado;1;
2;13;2022-11-13 18:00:00;55;29;14,650000;42,250000;26051.23; 781.54 ; 26832.77 ;FOB;16;11;2;2;2;2;1;AEREO;Averbado;1393395;2024-02-17;0;510;49;;49;49;1;2024-02-26;816302701;14202211290812650001435513160015987010877444;Rejeitado;Schema Invalido;1;
11;14;2022-06-27 13:12:00;7;47;54,360000;20,870000;12486.65; 374.6 ; 12861.25 ;FOB;66;9;7;7;7;1;1;RODOVIARIO;Averbado;534353;2024-02-29;0;524;640;;640;640;1;2024-02-19;236560639;38202262908126500014355148284558301081111111;Aguardando retorno da Sefaz;Autorizado;1;
1;11;2023-05-26 07:12:00;38;11;16,650000;1,880000;6183.67; 61.84 ; 6245.51 ;FOB;88;21;7;7;7;3;1;RODOVIARIO;Averbado;553774;2024-02-22;0;198;418;;418;418;1;;740317321;28202352908126500014355115772215660108526666;Aguardando retorno da Sefaz;Autorizado;1;
24;13;2022-10-20 05:02:24;28;24;39,670000;24,440000;34851.18; 348.51 ; 35199.69 ;CIF;23;17;16;17;17;1;1;RODOVIARIO;Averbado;681149;2024-02-24;0;603;43;;603;603;1;2024-02-28;154117250;21202210290812650001435513754924715010812555;Autorizado;Autorizado;1;
9;14;2023-04-26 11:31:12;16;10;27,880000;35,710000;8435.08; 253.05 ; 8688.13 ;FOB;77;25;10;10;10;1;1;RODOVIARIO;Não Averbado;;2024-02-23;0;533;344;;344;344;1;2024-02-25;495294621;23202342908126500014355141190009310108149999;Autorizado;Autorizado;1;
23;15;2023-08-15 13:55:12;49;18;53,280000;43,630000;24891.86; 248.92 ; 25140.78 ;CIF;71;18;14;18;18;2;1;RODOVIARIO;Averbado;1967495;2024-03-02;0;349;5;;349;349;1;2024-02-23;617517874;41202382908126500014355151256561140108858888;Rejeitado;Schema Invalido;1;
12;12;2023-02-06 16:04:48;23;30;39,200000;13,770000;3031.24; 60.62 ; 3091.86 ;FOB;26;8;16;16;16;1;1;AEREO;Não Averbado;;2024-02-29;0;237;473;;473;473;1;;954289387;12202322908126500014355125229146850108236666;Autorizado;Autorizado;1;
11;14;2022-03-25 17:31:12;13;16;8,240000;43,890000;17207.08; 172.07 ; 17379.15 ;CIF;92;25;3;25;25;2;1;RODOVIARIO;Averbado;2402508;2024-02-27;0;309;860;;309;309;1;2024-02-16;618823100;14202232908126500014355147843959300108708888;Rejeitado;Schema Invalido;1;
20;14;2023-04-16 13:40:48;38;39;15,330000;12,930000;32059.39; 641.19 ; 32700.58 ;FOB;35;21;17;17;17;2;1;AEREO;Averbado;260939;2024-02-15;0;494;317;;317;317;1;2024-02-16;205207488;52202342908126500014355142829753680108499999;Autorizado;Autorizado;1;
13;15;2022-06-19 10:48:00;5;18;34,390000;30,430000;20172.19; 201.72 ; 20373.91 ;FOB;92;5;13;13;13;3;1;AEREO;Não Averbado;;2024-02-26;0;481;927;;927;927;1;;652637509;22202262908126500014355154696206490108745555;Rejeitado;Schema Invalido;1;
8;11;2023-04-27 16:04:48;37;8;1,160000;9,770000;23035.27; 460.71 ; 23495.98 ;FOB;32;20;20;20;20;2;1;RODOVIARIO;Averbado;2498217;2024-03-05;0;917;382;;382;382;1;2024-02-24;837495528;48202342908126500014355113697841460108434444;Rejeitado;Schema Invalido;1;
8;12;2023-10-08 13:12:00;38;2;54,370000;53,970000;27288.82; 272.89 ; 27561.71 ;FOB;34;1;17;17;17;1;1;AEREO;Averbado;1095406;2024-03-02;0;160;277;;277;277;1;2024-02-17;157178865;28202310290812650001435512353471000108872222;Aguardando retorno da Sefaz;Autorizado;1;
8;14;2023-09-19 08:09:36;50;18;1,660000;31,150000;3255.21; 32.55 ; 3287.76 ;FOB;10;13;25;25;25;3;1;AEREO;Averbado;1423181;2024-02-19;0;731;622;;622;622;1;2024-02-19;797328679;38202392908126500014355142378956010108530000;Aguardando retorno da Sefaz;Autorizado;1;
1;11;2022-03-20 17:45:36;55;40;37,630000;17,420000;14548.08; 145.48 ; 14693.56 ;FOB;15;13;8;8;8;1;1;AEREO;Averbado;645634;2024-02-20;0;870;842;;842;842;1;2024-02-28;496691645;38202232908126500014355116819763980108447777;Rejeitado;Schema Invalido;1;
22;11;2023-10-03 03:21:36;49;46;11,440000;32,990000;7789.43; 155.79 ; 7945.22 ;CIF;61;3;19;3;3;1;1;RODOVIARIO;Não Averbado;;2024-03-02;0;773;52;;773;773;1;;828090755;34202310290812650001435511658376290108809999;Autorizado;Autorizado;1;
12;12;2023-03-29 11:02:24;52;8;10,800000;45,590000;29653.07; 296.53 ; 29949.6 ;CIF;50;2;19;2;2;3;1;AEREO;Não Averbado;;2024-02-28;0;901;267;;901;901;1;2024-02-14;209076591;23202332908126500014355123819287470108260000;Rejeitado;Schema Invalido;1;
2;14;2023-10-30 20:38:24;19;16;36,670000;52,140000;20233.17; 607 ; 20840.17 ;FOB;45;3;2;2;2;2;1;AEREO;Não Averbado;;2024-02-14;0;4;405;;405;405;1;;995097562;21202310290812650001435514930844771010870555;Rejeitado;Schema Invalido;1;
14;12;2023-09-05 03:36:00;31;32;29,830000;18,690000;33036.3; 991.09 ; 34027.39 ;FOB;4;14;14;14;14;1;1;AEREO;Não Averbado;;2024-02-26;0;965;782;;782;782;1;;245782765;16202392908126500014355126337858990108124444;Rejeitado;Schema Invalido;1;
2;15;2022-05-28 09:07:12;9;13;20,700000;18,410000;32970.66; 989.12 ; 33959.78 ;FOB;89;25;4;4;4;2;1;AEREO;Não Averbado;;2024-02-25;0;348;407;;407;407;1;2024-02-14;968319153;36202252908126500014355152330351190108800000;Rejeitado;Schema Invalido;1;
9;10;2023-08-22 20:52:48;12;50;1,220000;15,780000;29262.37; 292.62 ; 29554.99 ;CIF;88;9;25;9;9;3;1;AEREO;Averbado;523493;2024-02-26;0;596;111;;596;596;1;;999045305;18202382908126500014355108246861920108317777;Autorizado;Autorizado;1;
12;11;2023-01-29 09:36:00;4;15;13,080000;20,930000;23772.5; 713.18 ; 24485.68 ;CIF;42;12;1;12;12;2;1;RODOVIARIO;Não Averbado;;2024-02-15;0;233;205;;233;233;1;2024-03-01;752542632;43202312908126500014355114157202630108287777;Autorizado;Autorizado;1;
13;11;2023-02-19 21:07:12;34;23;48,140000;31,840000;23195.03; 695.85 ; 23890.88 ;CIF;63;9;14;9;9;3;1;AEREO;Averbado;1843689;2024-02-19;0;258;336;;258;258;1;;197086944;22202322908126500014355118201869120108528888;Aguardando retorno da Sefaz;Autorizado;1;
11;13;2023-02-09 06:28:48;38;46;18,040000;20,160000;2273.04; 22.73 ; 2295.77 ;FOB;34;21;11;11;11;1;1;AEREO;Não Averbado;;2024-02-27;0;878;184;;184;184;1;2024-03-04;891270488;51202322908126500014355135093267010858666666;Rejeitado;Schema Invalido;1;
20;10;2023-11-29 21:50:24;10;32;12,160000;2,200000;9061.48; 181.23 ; 9242.71 ;FOB;46;18;25;25;25;2;1;RODOVIARIO;Averbado;2394647;2024-02-15;0;347;306;;306;306;1;2024-03-02;827318100;29202311290812650001435510270625555010826888;Rejeitado;Schema Invalido;1;
17;15;2022-02-04 10:33:36;52;25;6,970000;24,860000;14500.8; 290.02 ; 14790.82 ;CIF;29;23;24;23;23;2;1;AEREO;Não Averbado;;2024-02-26;0;691;270;;691;691;1;2024-02-22;733156116;26202222908126500014355151908009840108533333;Aguardando retorno da Sefaz;Autorizado;1;
21;14;2023-11-08 01:26:24;41;21;46,500000;34,620000;30470.55; 609.41 ; 31079.96 ;CIF;21;18;3;18;18;1;1;RODOVIARIO;Averbado;2093158;2024-02-19;0;906;654;;906;906;1;2024-03-04;627597787;30202311290812650001435514594053377010827777;Autorizado;Autorizado;1;
14;12;2023-12-21 06:43:12;48;7;32,650000;7,090000;19122.44; 382.45 ; 19504.89 ;FOB;13;20;1;1;1;2;1;RODOVIARIO;Não Averbado;;2024-02-18;0;499;19;;19;19;1;2024-02-21;812988812;16202312290812650001435512267197963010821999;Rejeitado;Schema Invalido;1;
1;12;2022-03-24 16:04:48;44;27;10,470000;6,620000;20723.51; 621.71 ; 21345.22 ;CIF;48;1;1;1;1;2;1;AEREO;Averbado;436837;2024-03-01;0;72;585;;72;72;1;;728276687;32202232908126500014355124467257180108965555;Autorizado;Autorizado;1;
22;11;2023-03-25 06:57:36;29;23;35,640000;10,860000;34313.98; 686.28 ; 35000.26 ;CIF;2;3;14;3;3;1;1;RODOVIARIO;Averbado;2155823;2024-02-22;0;9;761;;9;9;1;2024-02-29;945105459;30202332908126500014355115640959010857555555;Autorizado;Autorizado;1;
8;11;2022-06-11 13:12:00;45;14;53,030000;53,100000;3704.54; 37.05 ; 3741.59 ;CIF;89;4;16;4;4;1;1;AEREO;Não Averbado;;2024-02-23;0;414;635;;414;414;1;2024-02-24;545243317;41202262908126500014355113444177750108247777;Aguardando retorno da Sefaz;Autorizado;1;
13;14;2022-11-28 18:00:00;55;53;36,320000;43,060000;23902.58; 717.08 ; 24619.66 ;CIF;43;25;24;25;25;2;1;AEREO;Não Averbado;;2024-02-26;0;388;861;;388;388;1;;644460442;39202211290812650001435514779921946010892555;Autorizado;Autorizado;1;
24;10;2022-10-30 06:00:00;13;14;20,060000;19,710000;18428.33; 368.57 ; 18796.9 ;CIF;88;24;20;24;24;3;1;AEREO;Averbado;789198;2024-02-19;0;479;81;;479;479;1;;584308174;43202210290812650001435510981778789010880444;Aguardando retorno da Sefaz;Autorizado;1;
25;14;2023-07-16 23:02:24;43;32;6,880000;1,050000;15820.17; 316.4 ; 16136.57 ;CIF;26;6;14;6;6;2;1;AEREO;Não Averbado;;2024-02-26;0;815;941;;815;815;1;;754536732;32202372908126500014355147031807500108651111;Rejeitado;Schema Invalido;1;
19;13;2023-09-11 14:09:36;41;6;2,170000;54,090000;23913.98; 717.42 ; 24631.4 ;CIF;88;10;5;10;10;2;1;AEREO;Não Averbado;;2024-02-19;0;355;155;;355;355;1;2024-02-17;293971555;38202392908126500014355134567846940108313333;Rejeitado;Schema Invalido;1;
16;10;2022-08-18 07:40:48;44;10;4,540000;54,110000;9467.17; 94.67 ; 9561.84 ;CIF;76;14;24;14;14;2;1;AEREO;Averbado;1760034;2024-02-17;0;402;47;;402;402;1;2024-02-17;563714330;53202282908126500014355105847069490108986666;Autorizado;Autorizado;1;
15;10;2023-03-07 13:26:24;26;35;25,480000;31,800000;4178.7; 125.36 ; 4304.06 ;CIF;24;24;24;24;24;2;1;RODOVIARIO;Não Averbado;;2024-03-03;0;30;701;;30;30;1;2024-02-26;696999988;14202332908126500014355105239182101082122222;Aguardando retorno da Sefaz;Autorizado;1;
18;15;2022-10-04 01:26:24;36;21;14,090000;43,780000;9681.32; 193.63 ; 9874.95 ;FOB;50;25;23;23;23;3;1;AEREO;Averbado;946299;2024-02-16;0;998;580;;580;580;1;;151523982;33202210290812650001435515570443374010858111;Aguardando retorno da Sefaz;Autorizado;1;
19;10;2022-07-06 10:04:48;15;19;32,720000;12,830000;13159.34; 263.19 ; 13422.53 ;FOB;42;14;10;10;10;2;1;RODOVIARIO;Não Averbado;;2024-02-20;0;998;26;;26;26;1;;381144710;28202272908126500014355109402579440108493333;Autorizado;Autorizado;1;
16;10;2023-12-30 02:38:24;15;10;2,780000;7,570000;1152.12; 11.52 ; 1163.64 ;CIF;81;19;22;19;19;3;1;RODOVIARIO;Não Averbado;;2024-02-24;0;664;915;;664;664;1;;423612754;25202312290812650001435510333302639010849111;Autorizado;Autorizado;1;
23;11;2022-02-19 21:36:00;4;51;46,680000;30,210000;9707.66; 291.23 ; 9998.89 ;FOB;44;16;1;1;1;3;1;AEREO;Averbado;2306017;2024-02-16;0;106;299;;299;299;1;;118454173;47202222908126500014355115221822430108294444;Rejeitado;Schema Invalido;1;
13;12;2023-10-31 04:48:00;15;45;26,030000;23,060000;18286.92; 182.87 ; 18469.79 ;CIF;17;6;22;6;6;2;1;RODOVIARIO;Averbado;1665476;2024-03-04;0;660;419;;660;660;1;;922689896;52202310290812650001435512491177250108566666;Autorizado;Autorizado;1;
12;14;2023-08-09 10:33:36;10;10;36,480000;47,970000;32216.73; 966.5 ; 33183.23 ;FOB;69;11;4;4;4;2;1;AEREO;Averbado;1826411;2024-02-26;0;850;416;;416;416;1;2024-02-17;562153385;50202382908126500014355147900411810108603333;Autorizado;Autorizado;1;
18;14;2023-03-30 07:26:24;24;19;43,900000;21,980000;20109.06; 402.18 ; 20511.24 ;FOB;29;7;4;4;4;3;1;RODOVIARIO;Não Averbado;;2024-02-19;0;612;975;;975;975;1;2024-02-28;583108919;15202332908126500014355146485403010844333333;Aguardando retorno da Sefaz;Autorizado;1;
9;11;2023-10-30 18:00:00;33;46;31,500000;37,720000;32451.33; 649.03 ; 33100.36 ;CIF;67;22;23;22;22;3;1;AEREO;Averbado;1627014;2024-02-16;0;834;953;;834;834;1;;609487710;49202310290812650001435511281439441010852111;Aguardando retorno da Sefaz;Autorizado;1;
22;14;2023-05-26 06:28:48;28;18;20,260000;54,260000;21810.49; 654.31 ; 22464.8 ;CIF;41;11;18;11;11;3;1;AEREO;Averbado;2299238;2024-02-14;0;996;120;;996;996;1;;753052830;33202352908126500014355142722552830108642222;Autorizado;Autorizado;1;
4;14;2023-07-23 11:31:12;4;9;20,060000;43,330000;6210.8; 62.11 ; 6272.91 ;FOB;14;18;9;9;9;1;1;AEREO;Averbado;1298597;2024-02-20;0;467;270;;270;270;1;2024-02-15;640074908;38202372908126500014355145538381190108246666;Rejeitado;Schema Invalido;1;
25;11;2023-03-30 01:26:24;2;29;21,810000;5,140000;32723.65; 327.24 ; 33050.89 ;FOB;14;6;8;8;8;3;1;AEREO;Averbado;470829;2024-02-23;0;298;717;;717;717;1;;773803154;14202332908126500014355111956782990108646666;Rejeitado;Schema Invalido;1;
4;13;2022-04-21 23:16:48;36;36;30,810000;36,860000;9445.03; 188.9 ; 9633.93 ;CIF;48;17;17;17;17;2;1;RODOVIARIO;Não Averbado;;2024-02-19;0;822;988;;822;822;1;2024-03-03;265420378;21202242908126500014355135066214710108774444;Aguardando retorno da Sefaz;Autorizado;1;
16;10;2023-10-12 01:40:48;21;7;26,470000;10,050000;32947.39; 658.95 ; 33606.34 ;FOB;60;8;10;10;10;3;1;AEREO;Averbado;2017424;2024-02-19;0;648;628;;628;628;1;2024-02-22;991473498;49202310290812650001435510570772640108574444;Rejeitado;Schema Invalido;1;
8;11;2022-02-10 16:33:36;46;16;26,420000;17,650000;9335.72; 93.36 ; 9429.08 ;FOB;68;21;12;12;12;3;1;AEREO;Não Averbado;;2024-02-19;0;533;686;;686;686;1;;676975315;19202222908126500014355112951502650108841111;Aguardando retorno da Sefaz;Autorizado;1;
17;13;2023-08-28 19:55:12;38;5;38,490000;44,820000;10057.87; 201.16 ; 10259.03 ;CIF;5;4;25;4;4;1;1;AEREO;Averbado;1834314;2024-02-20;0;879;342;;879;879;1;2024-02-28;958365227;24202382908126500014355136211069580108234444;Autorizado;Autorizado;1;
18;10;2023-11-03 01:55:12;50;23;2,160000;39,990000;28766.18; 575.32 ; 29341.5 ;FOB;84;15;18;18;18;3;1;RODOVIARIO;Averbado;725417;2024-02-14;0;555;194;;194;194;1;2024-02-29;219557801;47202311290812650001435510684530257010859111;Aguardando retorno da Sefaz;Autorizado;1;
